;out_id;tx_index;n;type;spent;value;addr
12060;12060;5087529973589050;0;0;False;176042;bc1p36wxqgxqw60p3l5kgx35ve03pq4nqhfx7rq9pjf52afdaf2ugszq0u0ua7
12061;12061;5087529973589050;1;0;False;0;
12062;12062;5113160625703933;0;0;False;70134;bc1pdaq0a49e23jplru579238px8m058mdehu8v89jejw5yhjzrktrgq94e4sg
12063;12063;5113160625703933;1;0;False;0;
12064;12064;5199192081293082;0;0;False;69234;bc1pzv59x98whxz5ml09kw7d209pe4mtanjp4cqda7qkxsku7utnvl6qvv2u5d
12065;12065;5199192081293082;1;0;False;0;
12066;12066;5252729394134656;0;0;False;74049;bc1pjp7n428xpazy277qqwpdvvc2kn2myymtkaafqqk5nguxdnmwpmes5jw0m7
12067;12067;5252729394134656;1;0;False;0;
12068;12068;5284062056783022;0;0;False;38548;bc1q3rla540c8jm3hstsk0rrx9sd4rrwhxh4lpfcjaalyks5rna4tjassgtrsa
12069;12069;5284062056783022;1;0;False;998053;bc1qa9k0ywdk705y2v4tx4xrf2ew96nn3x03hj2wa0
12070;12070;5356799417338476;0;0;False;546;bc1pmkjdzszl9zu7nrw2929ujefcslfx9sk6nz75uvt3f3tg29f2kxwqsud8vq
12071;12071;5356799417338476;1;0;False;0;
12072;12072;5397755743538413;0;0;False;546;bc1p5shes3jxh2cnx3aq8l0e0x6jq3z2su0f4yn99fqjx53c0dtmujdqtqwetu
12073;12073;5397755743538413;1;0;False;5400;bc1pjfwprqgr429xy0jgzm36wuz3m3z4jy0k9rgw3yhthva70sulgccsa0rkh4
12074;12074;5397755743538413;2;0;False;0;
12075;12075;5397755743538413;3;0;False;170819;3ErgnfdoKRLuRoEUdBCuP1ZfBoYTTubZqr
12076;12076;5414150946001105;0;0;False;71076;bc1pxgnyg5q4q3rwfcaprk7j33gegty2vrxj7gf8l3y442xqgmavt27shrrxcj
12077;12077;5414150946001105;1;0;False;0;
12078;12078;5469384868683797;0;0;False;330;bc1prrealccskyaa3tm4nlchwyrcqddwjnwdkgnlcsw72xv09wc8luaqj3m0wd
12079;12079;5469384868683797;1;0;False;4270;bc1qjrr37ej36cpey8d4frnu4fg8aw9zqh7w9xenp4
12080;12080;5808050130324896;0;0;False;70374;bc1pf3ml8drl9rvdth9knjhun57665n0v9scpu8my4xsmfml2mhzx8jsr9z28q
12081;12081;5808050130324896;1;0;False;0;
12082;12082;5866553473956297;0;0;False;69792;bc1pwacwg8vhqdvh4rkxvl7k2j9h889skz76sxgxtf0f9c9ay4tqgveqa8rmj9
12083;12083;5866553473956297;1;0;False;16305;bc1p32nktsuffprllv0j93a2d3q33s0l6rlh598hynkgrt60lf6upqmqasw00d
12084;12084;5866553473956297;2;0;False;0;
12085;12085;5866553473956297;3;0;False;1172403;37RTM5ggdfC7dZZWWmKUnEE3uHhuPBowB1
12086;12086;5918275738358562;0;0;False;73278;bc1pjm009h09y5nrx29u29xxnv8n8d6h5d6eva4ctnv35uzhakcayyysg4plv8
12087;12087;5918275738358562;1;0;False;0;
12088;12088;5990539972796441;0;0;False;71034;bc1pt44fqqmtsn0rjsvyzg0zu05v0wws4ta5jkvkqyzmhg5e73pr7zjqct6jzr
12089;12089;5990539972796441;1;0;False;0;
12090;12090;6051512882809172;0;0;False;71076;bc1p9a4mfyvrgs6maaxvpzafd4htk88xx4zwfwlanxce6z2kmjmqmxnsy43udd
12091;12091;6051512882809172;1;0;False;0;
12092;12092;6075072039029720;0;0;False;76578;bc1pywy6zfdpasflfszzhykd9r67x2hzyerjpxlwen4j2wu8ttdpszkq92hddq
12093;12093;6075072039029720;1;0;False;0;
12094;12094;6096107727995928;0;0;False;171242;bc1pys255du8442jlswt8kwjjldmauc4mt54hcrlgdn77kj50ruwy39qlgn7y4
12095;12095;6096107727995928;1;0;False;0;
12096;12096;6135221757030422;0;0;False;73878;bc1pjeg523u8gqnj4yc6csjsl7jcjp26vx9y06pwnsnudg293un0hauq0ap6he
12097;12097;6135221757030422;1;0;False;0;
12098;12098;6153414664666919;0;0;False;67836;bc1pmprhf2lrsxzfxetklqmkvt6m72angjfnnz4s4zkr7rysm63jm9eqhde5rn
12099;12099;6153414664666919;1;0;False;0;
12100;12100;6178843144422074;0;0;False;71931;bc1pdwpm04a752l9gl5mecyphuj0myyxukt2gwaclu3l3e3phkect4zq5uftd7
12101;12101;6178843144422074;1;0;False;0;
12102;12102;6181539196062517;0;0;False;70431;bc1p3n734sy876s88tuyjnl8qxj27lez7vc8rq25f76yq6r82c0vnx0qgam5fu
12103;12103;6181539196062517;1;0;False;0;
12104;12104;6263746012301806;0;0;False;163100;bc1pfnjklw0rsydnx3ft2eqnmd36v5gz67urv8kdddru4dhhzr6arzlsctsx2t
12105;12105;6263746012301806;1;0;False;0;
12106;12106;6276765980818345;0;0;False;71649;bc1pdu44f43palneyxqupdnqwxyrppwyma03crtahwcrewtw5rv89h9qyju5ww
12107;12107;6276765980818345;1;0;False;0;
12108;12108;6288926709137183;0;0;False;174842;bc1psdca736ewgmpdldnclfff5gydzg76553zu4g6xhf7mc5n7rpdcmq8ywd4u
12109;12109;6288926709137183;1;0;False;0;
12110;12110;6367140862240724;0;0;False;173642;bc1ptgxfcxu3aass9t397frqw9php7yahawdf8utzrvhtuuhe8w3hs2szwp22n
12111;12111;6367140862240724;1;0;False;0;
12112;12112;7752565851713093;0;0;True;57000;bc1p85urx9v0crfswf0r2u44dwlt2zsa8wfw742k358608rn8x8eylcq5wdel5
12113;12113;7752565851713093;1;0;False;140297;bc1p8ywclxza2pavr2p57s37sv6yc9cv4dr2j825m6zgju549hsv4pkqjewnf5
12114;12114;6446189219948791;0;0;False;546;bc1p8ywclxza2pavr2p57s37sv6yc9cv4dr2j825m6zgju549hsv4pkqjewnf5
12115;12115;6446189219948791;1;0;False;3954;bc1q96wm8420w6ja283zkxp6rlmwmhac6g07jggf0k
12116;12116;6449991623980170;0;0;False;70731;bc1pj29rfayj3xwfvj0fqpx2nzdzjxm9d2zx2az53rjfltmwwt7kvqpssvd4qy
12117;12117;6449991623980170;1;0;False;0;
12118;12118;6628703235421534;0;0;False;6969;bc1perlryc20y575p342ucf8t2xeys0y5v6wcgw3cz3eh3r090ts024s0c8zsl
12119;12119;6628703235421534;1;0;False;10000;bc1pfrnahlte7nhytmrkl8td89xjwwdeznhyaflfqekxnv33l89clcfsnlmqsa
12120;12120;6628703235421534;2;0;False;0;
12121;12121;6667424691456157;0;0;False;70794;bc1pdk382dxsfp4pdv4pe9jk7drmhctfr7h88tw8zf970q03f7650afs4nsnvz
12122;12122;6667424691456157;1;0;False;0;
12123;12123;6732237224551999;0;0;False;546;bc1p0z4ruzck67anwmmgagzelmf5vr53nssvr0tzuzpkmh08f3nf0tgsg8f5tu
12124;12124;6732237224551999;1;0;False;0;
12125;12125;6749424042910166;0;0;False;175142;bc1pwrfll9t35sz4pk863ct364jg8e5qt5sv302tlhsglywaullvp38q0g3ak7
12126;12126;6749424042910166;1;0;False;0;
12127;12127;6851210559858967;0;0;False;66894;bc1pt4ewfdw45ewjj5dn8x6pc68lw2e2gkjkxylycjlf9saj0sn5lc2sfjmt3z
12128;12128;6851210559858967;1;0;False;0;
12129;12129;6884400116127674;0;0;False;72342;bc1plkpkfqkpwswaejx7jtlh63j07m5rf88aj6tsge0rpzcxn6gutxfsgnfuau
12130;12130;6884400116127674;1;0;False;0;
12131;12131;6912477402423332;0;0;False;78198;bc1pflpc4pgkc5fxm3g5zaa0vx0es9fp7rc34lsdese5g3mf8a3htppsju9gna
12132;12132;6912477402423332;1;0;False;0;
12133;12133;6913782439624213;0;0;False;70431;bc1p98wak4gnsdhznvayuqde8r822rhdu0mfuyz3efeu32fyrhza3zaqauhmyr
12134;12134;6913782439624213;1;0;False;0;
12135;12135;6937257508134029;0;0;False;69849;bc1pmstzrex4syyrtq9axvmlllvau80uc9rugwx0dnz88physurnyfqqeml3gm
12136;12136;6937257508134029;1;0;False;0;
12137;12137;6947849243115999;0;0;False;174242;bc1pnzfheuta3w78g2nq2zzf3nk2ez2qv40gj8mgejzc9ldg3nneukhswgl5vd
12138;12138;6947849243115999;1;0;False;0;
12139;12139;6967812745629965;0;0;False;71742;bc1pf6u7q0suk49ncmk9gj6qm4taufcsvfpnfnnmguqct8fqn3ll2xqs82xzsl
12140;12140;6967812745629965;1;0;False;0;
12141;12141;7052459965478217;0;0;False;68631;bc1py82h6qkrcdd044wtqxtdxwap5vf8spry9tjt86devhrxvcrzfzfscddkwl
12142;12142;7052459965478217;1;0;False;0;
12143;12143;7206116178258275;0;0;False;70242;bc1pjc25l87hyqn0a4ucs98pxzk25cynulgfq9gshcjr46xu24deez4qkfw39f
12144;12144;7206116178258275;1;0;False;0;
12145;12145;7412567489238966;0;0;False;67854;bc1pc7hvwtlnpz53pjpffkya39sztxmdee63euld69q2zxgf8hs65ynq8zq34d
12146;12146;7412567489238966;1;0;False;0;
12147;12147;7529465728347071;0;0;False;546;bc1p0hu879lhvaapt0ak8zwjgtkpru98q42cpm592ydpmu80f3wc6vjshm4u05
12148;12148;7529465728347071;1;0;False;546;bc1p0hu879lhvaapt0ak8zwjgtkpru98q42cpm592ydpmu80f3wc6vjshm4u05
12149;12149;7529465728347071;2;0;False;0;
12150;12150;7556590343669618;0;0;False;174542;bc1pdrvghg52mmx5tsqspqqqtqk2rlpdnwy87442zg7l4w7a37u5wxgqz3624k
12151;12151;7556590343669618;1;0;False;0;
12152;12152;7603972675521762;0;0;False;546;bc1p46des8kwsnzq86m6zhxxtcs7tdj38vtu20hf5jum20p22xw045wqem6wcf
12153;12153;7603972675521762;1;0;False;0;
12154;12154;7619776041678751;0;0;False;546;bc1p9gmukars028dlreyg8qegnue0za3emldv8p8j8lhk3w4dzkfg5asx47m00
12155;12155;7619776041678751;1;0;False;546;bc1p9gmukars028dlreyg8qegnue0za3emldv8p8j8lhk3w4dzkfg5asx47m00
12156;12156;7619776041678751;2;0;False;0;
12157;12157;7628429907151376;0;0;False;546;bc1prp57ad5tphnk0jv8qs0wes0hs5uf8sk2w5u0ujhf2f5522q8xw8q7h73l9
12158;12158;7628429907151376;1;0;False;10800;bc1phwv2dx28medh7lrcgukkm8r55r00mrgc22uj2eshyrs72nexq9cqzxp4y7
12159;12159;7628429907151376;2;0;False;0;
12160;12160;7628429907151376;3;0;True;39246;bc1pp3j5v65xj2f8qeuyuk90qatmv0xryd78370eq7zx86gmnw76w0ds9kq4wu
12161;12161;7628429907151376;4;0;False;372008;bc1prp57ad5tphnk0jv8qs0wes0hs5uf8sk2w5u0ujhf2f5522q8xw8q7h73l9
12162;12162;7629817770361984;0;0;False;71742;bc1pl7wz645v7qz7e2nlt3r9rrvrcrg78l35l63u7kajtt7wdshsxs4qxnsulu
12163;12163;7629817770361984;1;0;False;0;
12164;12164;7631523795420008;0;0;False;71631;bc1pvpjph6g82fxeclnvlsgr57nw5qlajf0pv5rtu4l59p8r2zdl43pq9f7xg8
12165;12165;7631523795420008;1;0;False;0;
12166;12166;7667902739485021;0;0;False;71742;bc1ptdh90cn3stcteum8zeede7cha72qmlnr4n2wzuvh7yxpvc5lr4aqwqsnlj
12167;12167;7667902739485021;1;0;False;0;
12168;12168;7714103360152428;0;0;False;179042;bc1psqp5g784lydn3lj4tk47ckjlgsyl7ph0t7h87acqdu0ud4zr22uq3lnaye
12169;12169;7714103360152428;1;0;False;0;
12170;12170;7714330718112371;0;0;False;546;bc1p7gevkc0pszl9avv5gumr3a4yvgnaywc6qmnj22hmwm48mfql70rqhahdrg
12171;12171;7714330718112371;1;0;False;4854;bc1qf77kzuzg8vsdqhjjrya8cj4jn6uu7ty93hu94x
12172;12172;7772595171724133;0;0;False;169142;bc1pq4kw95dcnke4lg3a4jewuutgdgvsgrp8h7cyqc03hxcqfj3chwgspsd89y
12173;12173;7772595171724133;1;0;False;0;
12174;12174;7830720918746623;0;0;False;75138;bc1p2jtmlvtnpj4y9q4jjk204chguxgm4mt89dwc04gtp75xjwzjkvxs4kucva
12175;12175;7830720918746623;1;0;False;0;
12176;12176;7841694187256507;0;0;False;69234;bc1p8md785kkr5vrvfd29tueg2yve995a5uvxpn0alma4z0usy0rktws8unv48
12177;12177;7841694187256507;1;0;False;0;
12178;12178;7847279391807860;0;0;False;546;bc1ppqe327nsc72v0ywt92f8z3m4qfrmacfpwncuhuvacf7p5l94zzvse45y2v
12179;12179;7847279391807860;1;0;False;546;bc1ppqe327nsc72v0ywt92f8z3m4qfrmacfpwncuhuvacf7p5l94zzvse45y2v
12180;12180;7847279391807860;2;0;False;0;
12181;12181;7978266205394713;0;0;False;172742;bc1p6g20f3ghk3z96l5pjcjl0w0rwlcss5c0nsqng2xyew94xffdzw7qr3hard
12182;12182;7978266205394713;1;0;False;0;
12183;12183;7993193913075202;0;0;False;73449;bc1pfh3fpkrfxrcg620zkdw5eulluup7u8zkw5zw069su0c59v94kh9s8gla6j
12184;12184;7993193913075202;1;0;False;0;
12185;12185;8032421784544996;0;0;False;70449;bc1pmyv8aaytgjq8llk26vq232rcp50308x4me72sjkcmmgfufttq8hqrkxcvx
12186;12186;8032421784544996;1;0;False;0;
12187;12187;8048782971785704;0;0;False;69834;bc1pflpxsvu89390zm9k0vr80fxp0hxvhemnzx3rgfnl97mhxkrddh2sr5nfm2
12188;12188;8048782971785704;1;0;False;0;
12189;12189;8067150263962986;0;0;False;78198;bc1peevquj82u6d8yvyfjrd6dhtr8dfcv63aur5rxgsks473gms5qznqr0uc3k
12190;12190;8067150263962986;1;0;False;0;
12191;12191;8132970278823542;0;0;False;71004;bc1pxckad644l7ly8xa0r7sqpqptt36lqkdhgfuq2h7sm3qwn6vvfa4scz4hfy
12192;12192;8132970278823542;1;0;False;0;
12193;12193;8170905499436729;0;0;False;68514;bc1pcwdkusufs0t7pp4n2wfh8y2kkar8tcpp60zs8t02p05uxc5lypqsdggmgp
12194;12194;8170905499436729;1;0;False;0;
12195;12195;8200814558656496;0;0;False;546;bc1puhdr7l7vp3alkrfgqa29hassq5qty50tsmztw8u2uwttn3gy08eqhu5zv7
12196;12196;8200814558656496;1;0;False;3854;bc1qpfxd4al49r9gu4ufpz66synvt9vhgtc8m2xcyf
12197;12197;8224934764340731;0;0;False;546;bc1prp57ad5tphnk0jv8qs0wes0hs5uf8sk2w5u0ujhf2f5522q8xw8q7h73l9
12198;12198;8224934764340731;1;0;False;0;
12199;12199;8267212903398552;0;0;False;77898;bc1pgqyzm0hh702sht0v0xtd8vvm5geezkvvm8k77f7crcg0jn86gt8s3z9upt
12200;12200;8267212903398552;1;0;False;0;
12201;12201;8268055791110229;0;0;False;71649;bc1p92yg2343fanvzfydsreydufph6welytc5hmqdwnhgw3efgmvhcxs76gcu9
12202;12202;8268055791110229;1;0;False;0;
12203;12203;8358745318211258;0;0;False;546;bc1p45fstzfz9t9y47axrxg6n2aze2w0dcka4rj8ls6tq9jvvjugngesya0mg4
12204;12204;8358745318211258;1;0;False;546;bc1p45fstzfz9t9y47axrxg6n2aze2w0dcka4rj8ls6tq9jvvjugngesya0mg4
12205;12205;8358745318211258;2;0;False;0;
12206;12206;8368948380007205;0;0;False;70404;bc1pfw59fcv5rf53pgqkwmpqxgvay5evzmmwhekyqwjm3y9yjaqd9x4s7e93qd
12207;12207;8368948380007205;1;0;False;0;
12208;12208;8401898972373805;0;0;False;73578;bc1ptmlxzv8tuqd2a9u2wkauc4e7cmgjcu82j4tahx2ykseq2u6l55wswja2fh
12209;12209;8401898972373805;1;0;False;0;
12210;12210;8407138845930370;0;0;False;66654;bc1pjd22m5kns7eq80h52u8wdyvnv5urax8m6vqactwhps54987mhhdqnsv5xs
12211;12211;8407138845930370;1;0;False;0;
12212;12212;8444548269676734;0;0;False;69534;bc1pwrcxqrvu978g7xjsx26qhxrejjtya48edy3q37hulg3s25sjqzqqgyet9a
12213;12213;8444548269676734;1;0;False;0;
12214;12214;8551104513692345;0;0;False;100000;bc1q5ktfzyn2k3d5pgxpaslu4jy3td3zmdu7jqd0jg
12215;12215;8551104513692345;1;0;False;346217;bc1qay7lljr2g3zew5snwqx9ngjtspylml4hge8p8y
12216;12216;8595967369297159;0;0;False;71064;bc1pmz8vcx72px8c74xdx0e7n2j0t4x34xgx5gaxtftzp5j92v2umv6ssw6tw3
12217;12217;8595967369297159;1;0;False;0;
12218;12218;8600189613686868;0;0;False;546;bc1pug0r9uuydm28s5kackscm4pjs57vnjc3c4e0kvwn23jxjg8rd0ysfuu4z8
12219;12219;8600189613686868;1;0;False;0;
12220;12220;8606260935965180;0;0;False;546;bc1pyk90mtvrpag5847p020fdxpc2rmva63d8rkwggx69eve2rdwu0cs7flmlm
12221;12221;8606260935965180;1;0;False;0;
12222;12222;8642583805590287;0;0;False;546;bc1p6vhe2fc7hf7527mmtmcsetwl5mssjzqn8f6qukt23cz92l2jh02shzkc9k
12223;12223;8642583805590287;1;0;False;546;bc1p6vhe2fc7hf7527mmtmcsetwl5mssjzqn8f6qukt23cz92l2jh02shzkc9k
12224;12224;8642583805590287;2;0;False;0;
12225;12225;8670650373326918;0;0;False;73338;bc1prvz4k6jkmufydxn72tqz5v3gqhrh2xa8405cngxjskfcg6fd6q8qdmcw6h
12226;12226;8670650373326918;1;0;False;0;
12227;12227;8850038406528872;0;0;False;177842;bc1p48g83mlhhuk0gxyy56jvmt6mau9qrznnuwfg32gtmnkqdh69g3nsrh8829
12228;12228;8850038406528872;1;0;False;0;
12229;12229;5614636712148361;0;0;False;546;bc1pmfxkaxrfvsuspcapyspkucn5p2ju70am5fv90spf4rxflww4f8lql6up9e
12230;12230;5614636712148361;1;0;False;0;
12231;12231;5614636712148361;2;0;False;4999;bc1qsscx7qhgf9gwksje0zltgyrw3ztvfl9x6zj6m2
12232;12232;2733587595913493;0;0;True;43004;bc1p38kr7j0sepsxx9l0vkx5h0lc6k2v5qzmq0k45lc9zd9n0267hl9su4pg8e
12233;12233;2733587595913493;1;0;False;9894154;bc1p27jt43x6f20hnfcln0gtrw8c3jnhw7dnsvtz3lluaa45lzzayqksm5lzuk
12234;12234;4756070146146169;0;0;False;546;bc1pnrgx06qa6926jexqm7tcxry89gl8ltkmz9tm0vmxnzndcp4t0gqsgstkny
12235;12235;7427906565565033;0;0;False;546;bc1pj668n0aqwg5kl75ntp7mxrudes2qfzpdj9wk8lfcpdvjrrzefkkselgm4g
12236;12236;7427906565565033;1;0;False;25000;bc1p6wa9ef6jmwx2mppdu87ldrp9xv63e6q9k2y6v82265hyl6sdfs0qzlrktd
12237;12237;7427906565565033;2;0;False;0;
12238;12238;7427906565565033;3;0;True;161796;bc1p6cnrhm83vllhh5yc4xwh9r4dmsq442elmwm8qtj7q078hhajm00qhg0yas
12239;12239;7427906565565033;4;0;False;177656;bc1pj668n0aqwg5kl75ntp7mxrudes2qfzpdj9wk8lfcpdvjrrzefkkselgm4g
12240;12240;2039944572020106;0;0;True;118796;bc1p6cnrhm83vllhh5yc4xwh9r4dmsq442elmwm8qtj7q078hhajm00qhg0yas
12241;12241;2039944572020106;1;0;False;0;
12242;12242;6901957805835755;0;0;True;75796;bc1p6cnrhm83vllhh5yc4xwh9r4dmsq442elmwm8qtj7q078hhajm00qhg0yas
12243;12243;6901957805835755;1;0;False;0;
12244;12244;4060585431910130;0;0;True;32796;bc1p6cnrhm83vllhh5yc4xwh9r4dmsq442elmwm8qtj7q078hhajm00qhg0yas
12245;12245;4060585431910130;1;0;False;0;
12246;12246;625017390935482;0;0;False;110102;bc1qcxqvpplmswyh8w55yekr0qkvtsf55557wyan4f
12247;12247;625017390935482;1;0;False;74438;bc1qmn73nactlm3t479cj5hqm9wfyym5z75jlz9lnv
12248;12248;625017390935482;2;0;False;35872;38mG3VD5vQXcSG7EP8Zi2w6V1im1Kb1jH1
12249;12249;625017390935482;3;0;False;160000;3QKUN1nKqwJ5SzrW637oSpR1CuXsySLivr
12250;12250;625017390935482;4;0;False;707947;1HUPWg4BoLcydZ6tkP1NhnXE8XCQi49upn
12251;12251;625017390935482;5;0;False;31316;3MGTegg5oqFY2shtQX4fV25SiRxmuHjhyh
12252;12252;625017390935482;6;0;False;144382;bc1q4xptxdgey8epf33y733ldw6s4pdgsrdlyr0xer
12253;12253;625017390935482;7;0;False;170920;bc1q7gxytu8pp5wsas0vthl6hx9tmhr3ly9a60kdtp
12254;12254;625017390935482;8;0;False;932215;156WKVKJgBMy5eu93q1x1twMeWUKJYKtSb
12255;12255;625017390935482;9;0;False;1267213;bc1qdjqns38red8q9wjzg9nhth64n8hwr52rvvan89
12256;12256;625017390935482;10;0;False;400936;bc1qrfl3k6aax7v5ggtn76qw5fk4dycfz5na4g09nt
12257;12257;625017390935482;11;0;False;53462;13BPKchRG958U4HEZB5whgLis6VogNxv3H
12258;12258;625017390935482;12;0;False;10867;bc1q0mw52pspmzdm543qs9z4k422cyqlnkrn7dqy8n
12259;12259;625017390935482;13;0;False;156175;18UPmHnnmb1Ufak4AcqAXq6ixih4V82qcM
12260;12260;625017390935482;14;0;False;122938;bc1qnf0cwwkndgujv46kc8qyxt88zq36f5dx8nz66l
12261;12261;625017390935482;15;0;False;3873512;1LW3ECWiz2tSxi1TWGPofqqBmshjH2Q458
12262;12262;625017390935482;16;0;False;1001669;1EjAj15pR4md1jpRqtmbqHdqKfx8j2SFvq
12263;12263;625017390935482;17;0;False;234840;1CgvwwET55pQ4ABxUuDenHXiqMtVu4ytb1
12264;12264;625017390935482;18;0;False;81941;36VYseBQ5Dhx6iD36tsLgHrDGArbvDTT2K
12265;12265;625017390935482;19;0;False;4684894;bc1q8hn7z76l9qthaykf6eqm83j0mlq6yk30f7jnvm
12266;12266;625017390935482;20;0;False;536209456;bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk
12267;12267;3184969445148596;0;0;False;188223;bc1qcg3pjw23l7q8da9hqjk5mzk7q3g82xttgu8g0y
12268;12268;4008332025755776;0;0;False;25570;bc1pfqzdackwdkar7d6akm525sc0zgdts6g5a3agu8qy8l0p2yww9kks5fj655
12269;12269;4008332025755776;1;0;True;2937880;bc1pu5kmruzg0gvnz4qz2dtan8efz0p0x6d9dg25ud3pg6kywa9vazes7jfyu0
12270;12270;4362260980096535;0;0;False;125695;bc1ppcqddwu6rw9jjg7z3pf0xnxrs3smfnfuatdjkc3avyzh79w0a7yq29lsh5
12271;12271;4362260980096535;1;0;False;2735185;bc1pu5kmruzg0gvnz4qz2dtan8efz0p0x6d9dg25ud3pg6kywa9vazes7jfyu0
12272;12272;4978224668954756;0;0;False;546;bc1pkjq2ymdnc5m3rlpfwqlmd0y322mrq6s88lgagjvp9amxlkw2a20sfqvmke
12273;12273;4978224668954756;1;0;False;0;
12274;12274;4978224668954756;2;0;False;2048;bc1quh9jm6p06nqnvgvvv733pl0g0y6ycxl0aas2t4
12275;12275;4978224668954756;3;0;False;440419;bc1pkjq2ymdnc5m3rlpfwqlmd0y322mrq6s88lgagjvp9amxlkw2a20sfqvmke
12276;12276;4661898781893892;0;0;False;546;bc1p0f6g5tve48tnah2fjtzkv5rz982try9jxwmr2val28tjn77sargqzakvnr
12277;12277;4661898781893892;1;0;False;546;bc1p0f6g5tve48tnah2fjtzkv5rz982try9jxwmr2val28tjn77sargqzakvnr
12278;12278;4661898781893892;2;0;False;0;
12279;12279;6251697123255233;0;0;True;34935;bc1p8atr3a2707343d80sv2z4afflggaru2xsy0sk8z7ahwg6466pvhsshwzqa
12280;12280;6251697123255233;1;0;True;361938;bc1pwj4zlqacshgp29m0qz50rdxr70hkkwth4sy0ymqwvafk0a0qxscqmsu5vn
12281;12281;1065176713118994;0;0;True;256567;bc1p45fs6xv6la5ymqpumffre7ca03k4qjph079fml62u27ykvhp8uvq7jmd7k
12282;12282;1065176713118994;1;0;False;59325;bc1pwj4zlqacshgp29m0qz50rdxr70hkkwth4sy0ymqwvafk0a0qxscqmsu5vn
12283;12283;246230327164866;0;0;False;546;bc1pwj4zlqacshgp29m0qz50rdxr70hkkwth4sy0ymqwvafk0a0qxscqmsu5vn
12284;12284;246230327164866;1;0;False;0;
12285;12285;246230327164866;2;0;True;38519;bc1p45fs6xv6la5ymqpumffre7ca03k4qjph079fml62u27ykvhp8uvq7jmd7k
12286;12286;246230327164866;3;0;True;38519;bc1p45fs6xv6la5ymqpumffre7ca03k4qjph079fml62u27ykvhp8uvq7jmd7k
12287;12287;246230327164866;4;0;True;38519;bc1p45fs6xv6la5ymqpumffre7ca03k4qjph079fml62u27ykvhp8uvq7jmd7k
12288;12288;246230327164866;5;0;True;38519;bc1p45fs6xv6la5ymqpumffre7ca03k4qjph079fml62u27ykvhp8uvq7jmd7k
12289;12289;246230327164866;6;0;False;3275;bc1qwrtry4d3fatr44l4qxjvs6rh4j8ehumzg8cp0q
12290;12290;1923026030709580;0;0;False;546;bc1pwj4zlqacshgp29m0qz50rdxr70hkkwth4sy0ymqwvafk0a0qxscqmsu5vn
12291;12291;1923026030709580;1;0;False;0;
12292;12292;2289645005889313;0;0;False;546;bc1pwj4zlqacshgp29m0qz50rdxr70hkkwth4sy0ymqwvafk0a0qxscqmsu5vn
12293;12293;2289645005889313;1;0;False;0;
12294;12294;2815992543639912;0;0;False;546;bc1pwj4zlqacshgp29m0qz50rdxr70hkkwth4sy0ymqwvafk0a0qxscqmsu5vn
12295;12295;2815992543639912;1;0;False;0;
12296;12296;4911379595454549;0;0;False;546;bc1pwj4zlqacshgp29m0qz50rdxr70hkkwth4sy0ymqwvafk0a0qxscqmsu5vn
12297;12297;4911379595454549;1;0;False;0;
12298;12298;4117329673258442;0;0;True;52000;bc1puuh7nw5dtnxm5gajjxxsvzg3u4fvqqqv720xdqhncu2a8avalp4q95gg72
12299;12299;4117329673258442;1;0;False;1752;bc1pkgs00jund2s57eymvlpnq94aqvav63ze2590ms2n9pw3w396r4sqrchdgv
12300;12300;219155101198256;0;0;False;546;bc1pkgs00jund2s57eymvlpnq94aqvav63ze2590ms2n9pw3w396r4sqrchdgv
12301;12301;219155101198256;1;0;False;4134;bc1qcfrj0dzqem6zeh7uk3vg5gr3c4v6y2ehyt6txw
12302;12302;3799875934932171;0;0;True;23431305;bc1qw0kqz4p26hdsvdtvcktgplsyucptysgx4l4wrl
12303;12303;3799875934932171;1;0;False;12238830;368mCrYpqjBZjRu5RBcLcX2NEiH1p73t8N
12304;12304;1592420066655902;0;0;False;1000;31kznxgmdXxWyfG5o66HSWW59oL9cK4vbB
12305;12305;8503709305507226;0;0;False;66817;bc1pm8hf7h9tdqq3nc6g0vgxycpgsp3ksk3dzkq667q35m6ye4wfe2ms7rsvlf
12306;12306;8503709305507226;1;0;False;15858;bc1pr4d86gflrf5qdy0xuck7r3p5969xjnzjux5qgwydr525uva5dwkqlgcrzl
12307;12307;8503709305507226;2;0;False;0;
12308;12308;8503709305507226;3;0;False;334190;3CQgARuhZ6tXMPmNcRC43hsriaxoDcT8NY
12309;12309;5361185223912306;0;0;False;546;bc1qj2hegr796ac3xzuynysv5r8tpmfqn5a509uv26
12310;12310;5361185223912306;1;0;False;546;bc1qj2hegr796ac3xzuynysv5r8tpmfqn5a509uv26
12311;12311;5361185223912306;2;0;False;0;
12312;12312;6832561674986517;0;0;False;546;bc1qj2hegr796ac3xzuynysv5r8tpmfqn5a509uv26
12313;12313;6832561674986517;1;0;False;546;bc1qj2hegr796ac3xzuynysv5r8tpmfqn5a509uv26
12314;12314;6832561674986517;2;0;False;0;
12315;12315;5230472936709102;0;0;False;546;bc1p9cgae4w704wtdflur83220x2r74c4zat78wpy8ygxqldg4yd9weq6a82cy
12316;12316;5230472936709102;1;0;False;4568;bc1pcqms2fr4ytkjda0svyrn56h0glpzq64mflerae9ku38rjluxusxqa954sh
12317;12317;5230472936709102;2;0;False;0;
